appid,app_type,app_class
27756,usr,z
49910,usr,z
45573,usr,z
48901,usr,z
49280,usr,z
48859,usr,z
48396,usr,z
49746,usr,z
44257,usr,z
5318,usr,z
10361,usr,z
43316,usr,z
49919,usr,z
19028,sys,z
7219,usr,z
20817,usr,z
50313,usr,z
48318,usr,z
40612,usr,z
20973,usr,z
48344,usr,z
49360,usr,z
33786,usr,z
33682,usr,z
49903,usr,o
1802,usr,z
47660,usr,z
4236,sys,z
5500,usr,z
25,usr,z
19268,usr,z
49114,usr,z
49132,usr,z
49768,usr,z
2700,usr,z
49683,usr,z
48865,usr,z
19961,usr,z
39154,usr,z
25818,usr,z
36077,usr,z
48927,usr,z
48303,usr,z
11389,usr,z
17731,usr,z
29446,usr,z
49267,usr,z
49065,usr,z
6723,sys,z
49399,usr,z
49968,usr,z
48764,usr,z
3280,usr,z
48574,usr,z
49298,usr,z
50260,usr,z
50154,usr,z
45777,usr,z
49350,usr,z
33250,usr,z
4749,usr,z
4783,usr,z
22543,usr,z
25489,usr,z
48390,usr,z
50060,usr,z
48796,usr,z
49935,usr,z
26000,usr,z
48425,usr,z
48421,usr,z
22486,sys,z
50348,usr,z
49834,usr,z
23650,usr,g
49688,usr,z
48462,usr,z
49346,usr,z
6282,usr,z
50122,usr,z
10205,usr,m
16369,usr,z
36637,usr,z
41788,usr,z
22391,usr,z
49915,usr,z
49118,usr,z
35034,usr,z
5960,usr,z
49283,usr,z
37106,usr,z
48294,usr,z
49299,usr,z
22175,usr,z
49572,usr,z
48692,usr,z
49617,usr,z
49966,usr,z
49876,usr,z
48634,usr,z
26085,usr,z
27297,usr,z
8917,usr,z
48296,usr,z
48674,usr,z
48438,usr,z
34922,usr,z
10668,usr,z
5906,usr,z
10135,usr,z
31233,usr,z
50024,usr,z
49018,usr,z
50321,usr,z
49655,usr,z
49408,usr,z
25914,usr,b
29740,usr,z
18703,usr,z
48501,usr,z
48807,usr,z
49981,usr,z
48867,usr,z
31585,usr,z
29997,sys,z
6837,usr,t
128,usr,z
49156,usr,z
49602,usr,z
2685,usr,z
20766,usr,z
20167,usr,z
25644,usr,z
38074,usr,t
10193,usr,z
49363,usr,z
49579,usr,z
39945,usr,z
49765,usr,z
8475,usr,z
6151,usr,z
49826,usr,z
14861,usr,z
38415,usr,z
49635,usr,z
14414,usr,z
39722,usr,z
44343,usr,z
43514,usr,z
42024,usr,z
48858,usr,z
26108,usr,z
49386,sys,z
3088,usr,z
16831,usr,z
49437,usr,z
49842,usr,z
49148,usr,z
48503,usr,z
12399,usr,z
48992,usr,z
48792,usr,z
50265,usr,z
26684,usr,z
2191,usr,z
49784,usr,z
50130,usr,z
48769,usr,z
49902,usr,z
20053,usr,z
50140,usr,z
17595,usr,z
15080,usr,z
49561,usr,z
49897,usr,z
11416,usr,z
12051,usr,z
41424,usr,z
50362,usr,z
48606,usr,z
26726,usr,z
49189,usr,z
6521,usr,z
49126,usr,z
36298,usr,z
48725,usr,z
49692,sys,z
47227,usr,z
50115,usr,z
23985,usr,z
25420,usr,z
34293,usr,z
7279,usr,z
48582,usr,z
14324,usr,z
32009,usr,z
49445,usr,z
48611,usr,z
50056,usr,z
48565,usr,z
49075,usr,z
33766,usr,z
14191,usr,z
19551,usr,z
48446,usr,z
49473,usr,z
49252,sys,z
6516,usr,z
11218,usr,z
49383,sys,z
35854,usr,z
6337,usr,z
22292,usr,z
48900,usr,z
49560,usr,z
49085,usr,z
48864,usr,z
49530,usr,z
2907,usr,t
31510,usr,z
49179,sys,z
12809,usr,z
49566,usr,k
49379,usr,z
49282,usr,z
4575,usr,z
49200,usr,z
1770,usr,z
6389,usr,z
39686,usr,z
50194,usr,z
1817,usr,z
17916,usr,z
50036,usr,z
48676,usr,z
8853,usr,t
49349,usr,z
20512,usr,z
13892,usr,z
50076,usr,z
8899,usr,z
8225,usr,z
48734,usr,z
15630,usr,z
49051,usr,z
49608,usr,z
37655,usr,z
27102,usr,z
48957,usr,z
50017,usr,z
49221,usr,z
48297,usr,z
30885,usr,z
48812,usr,z
49442,usr,z
4934,usr,z
49718,usr,z
50285,usr,z
22330,usr,z
23363,usr,z
42410,usr,z
23494,sys,z
34648,usr,z
50020,usr,z
50199,usr,z
28887,usr,z
49733,usr,z
19196,usr,z
49149,usr,z
48663,usr,z
35211,usr,z
48317,usr,z
22855,usr,z
13641,usr,z
49640,usr,z
48571,usr,z
48416,usr,z
6584,usr,z
4001,usr,z
45447,usr,z
49384,usr,z
49005,sys,z
34838,sys,z
22826,usr,z
50182,usr,z
47410,usr,z
4716,usr,z
49377,usr,z
13655,usr,z
50156,usr,z
48546,usr,z
49744,usr,z
49304,usr,z
49573,usr,z
50288,usr,z
29669,usr,z
7920,usr,z
23417,usr,z
48843,sys,z
25942,usr,z
28248,usr,z
49936,usr,z
48591,usr,z
50127,usr,z
40122,usr,z
25735,usr,z
48777,usr,z
20776,usr,z
21332,usr,z
7182,usr,z
8088,usr,z
49513,usr,z
50301,usr,z
20255,usr,z
48851,usr,z
50052,usr,z
9234,usr,z
48440,usr,z
25127,usr,z
49892,usr,z
49041,usr,z
50004,usr,b
31217,usr,z
27788,usr,z
49284,usr,z
50202,usr,z
48393,usr,z
48387,usr,z
49390,usr,z
48741,usr,z
4392,sys,z
43870,sys,z
49154,usr,z
48969,usr,z
6996,usr,z
3744,usr,z
49410,sys,z
49591,usr,z
26219,usr,z
49335,usr,z
49130,sys,z
49049,sys,z
40348,usr,z
49303,usr,z
39239,usr,z
9406,usr,z
49691,usr,z
21386,usr,z
13220,usr,z
34788,usr,z
49793,sys,h
25479,usr,z
8711,usr,z
14357,sys,z
38579,usr,z
48654,usr,z
39893,usr,z
44241,usr,z
31433,usr,z
14616,usr,l
31290,usr,z
48740,sys,z
49713,usr,z
49852,sys,z
19853,usr,z
42974,usr,z
48837,usr,z
49152,usr,z
15052,usr,z
49960,usr,z
48754,usr,z
7700,usr,z
45373,usr,z
44714,usr,z
238,usr,z
50248,usr,z
49364,usr,z
49638,usr,z
48548,usr,z
49867,usr,z
48624,usr,z
48559,usr,z
27866,usr,z
49268,usr,z
10528,sys,z
42049,usr,t
49812,usr,z
49370,usr,z
49331,usr,z
49259,usr,z
49206,usr,z
37639,usr,z
39378,usr,z
50270,usr,z
48365,usr,z
49347,usr,z
9786,usr,z
2199,usr,z
49709,usr,z
42422,usr,z
36394,usr,z
49568,usr,z
44573,usr,z
49357,usr,z
48912,usr,z
40016,usr,z
10014,usr,z
16632,usr,z
39648,usr,z
48569,usr,z
35044,usr,z
10250,usr,z
34641,usr,t
12724,usr,z
12003,usr,z
17898,usr,t
39293,sys,z
49861,usr,z
31762,usr,z
42373,usr,z
49963,usr,z
48648,usr,z
19399,usr,z
29807,usr,z
49851,usr,z
49845,usr,z
14080,usr,z
34275,usr,z
15031,usr,z
18235,sys,z
49639,usr,z
4784,usr,z
48447,usr,z
48667,usr,z
23933,sys,z
2549,usr,z
49481,usr,z
20839,usr,z
28176,usr,z
49203,usr,z
49933,usr,z
50350,usr,z
49124,usr,z
5291,usr,z
14147,usr,z
49356,usr,z
49516,usr,z
24435,usr,z
48696,usr,z
44023,usr,z
13472,usr,z
49261,usr,z
49745,usr,z
3398,usr,z
2287,usr,z
3287,usr,z
30686,usr,z
18067,usr,j
49319,usr,z
49580,usr,z
48906,usr,z
43340,usr,z
49909,usr,t
22881,usr,z
39071,usr,z
46850,usr,z
35525,usr,t
49524,usr,z
29662,usr,z
49055,usr,z
21515,usr,z
40315,usr,z
49735,usr,z
48470,usr,z
50062,usr,z
50175,usr,z
49599,usr,z
48405,usr,z
3017,usr,z
22553,usr,z
32645,usr,z
50205,usr,z
50237,usr,z
21575,usr,z
48795,usr,z
40227,usr,z
49056,usr,t
36818,usr,z
48702,usr,z
39833,usr,z
49021,usr,z
50089,usr,z
20821,usr,z
48419,usr,z
48596,usr,z
11689,usr,z
49809,usr,z
17282,usr,z
50091,usr,z
48404,usr,z
13137,usr,z
50048,usr,z
50138,usr,z
49122,usr,z
18087,usr,z
18353,usr,z
19766,usr,z
50098,usr,z
48861,usr,z
50016,usr,z
49334,usr,z
38563,usr,t
49827,usr,z
48733,usr,z
50094,usr,z
48313,usr,z
44187,usr,z
48295,usr,z
34754,usr,z
29401,usr,z
5968,usr,z
49020,usr,z
50043,usr,z
12704,usr,z
22039,usr,z
15281,usr,p
10168,usr,z
22280,usr,z
24980,usr,z
2331,usr,z
50149,usr,z
49264,usr,z
5773,usr,c
49918,usr,z
18664,sys,z
49815,usr,z
7251,usr,z
13589,usr,z
48600,usr,z
49427,usr,z
10526,usr,z
49791,usr,z
4179,usr,z
48693,usr,z
42983,usr,z
35762,usr,g
20278,sys,z
28947,usr,z
48384,sys,z
25381,usr,z
48646,usr,z
50208,usr,z
24293,usr,z
34330,usr,z
11072,usr,z
51679,usr,z
51841,usr,z
51743,usr,z
50826,usr,z
15448,usr,p
52379,usr,z
51087,usr,z
14106,usr,z
32518,usr,z
2002,usr,z
51577,usr,z
52738,usr,z
52730,usr,z
20957,usr,z
52212,usr,z
22050,usr,z
16594,usr,z
16657,usr,z
50700,usr,z
7880,sys,z
50601,usr,z
52871,usr,z
50190,usr,z
2533,usr,z
52006,usr,z
52530,usr,z
46448,sys,z
540,usr,z
45365,usr,z
51710,usr,z
44387,usr,z
30012,usr,z
50904,usr,z
1012,usr,z
49129,usr,z
2056,usr,z
9736,usr,z
52043,sys,z
27783,usr,z
52064,usr,z
52987,usr,z
52284,usr,z
51384,usr,z
46150,usr,z
21238,sys,z
51002,usr,z
51423,usr,z
50513,usr,z
4964,usr,z
50850,usr,z
23992,usr,z
51096,usr,z
32613,sys,z
12621,usr,z
19331,usr,z
50734,usr,z
20807,usr,z
37155,usr,z
52769,usr,z
15441,usr,z
51164,usr,z
51354,usr,z
37306,usr,z
27952,usr,z
32138,usr,z
50792,usr,z
50762,usr,z
28382,usr,z
24609,usr,z
51505,usr,z
52609,usr,z
52068,usr,z
20539,usr,z
51749,usr,z
37487,usr,z
51018,usr,z
52857,usr,z
52623,usr,z
51969,usr,z
5587,usr,z
8131,usr,z
52972,usr,z
50550,usr,z
52847,usr,z
51654,usr,z
51382,usr,z
51035,usr,z
51012,usr,z
1103,usr,z
40317,usr,z
52281,usr,z
39007,sys,z
52914,usr,z
34586,usr,z
39336,usr,z
35218,usr,z
52424,usr,z
18458,usr,z
50574,usr,z
24171,usr,z
51103,usr,z
18622,usr,z
20401,usr,z
26421,usr,z
49022,usr,z
46143,usr,z
35341,usr,z
51641,usr,z
22800,usr,z
26030,usr,z
51956,usr,z
51859,usr,z
12597,usr,z
4481,usr,m
42357,usr,z
14550,usr,t
51986,usr,z
26391,usr,z
51521,usr,z
15903,usr,z
8172,sys,z
51515,usr,z
51668,usr,z
51682,usr,z
9251,usr,z
52585,usr,z
52798,sys,z
44436,sys,z
50894,usr,z
50469,usr,z
2283,usr,z
51910,usr,z
51100,usr,z
51439,usr,z
50577,sys,z
50751,usr,z
51275,usr,z
52471,usr,z
17539,usr,z
8449,usr,z
35944,usr,z
50779,usr,z
50631,usr,z
52091,usr,z
50996,usr,z
51472,usr,z
33658,usr,z
52129,usr,z
885,usr,z
47345,usr,t
1861,usr,z
52108,usr,z
31934,usr,z
7976,usr,z
51561,usr,z
11941,sys,z
52640,usr,z
2817,usr,t
3678,usr,z
31272,usr,z
34605,usr,z
38948,usr,z
52030,usr,z
52044,usr,z
31737,usr,z
52038,usr,z
22255,usr,z
52839,usr,z
52163,usr,z
28986,usr,z
50681,usr,z
51490,usr,z
35093,usr,z
43865,usr,z
52139,usr,z
50465,usr,z
37250,usr,z
38807,usr,z
51945,usr,z
52692,usr,z
52233,usr,z
51724,usr,z
52191,usr,z
42385,usr,z
51553,usr,z
24464,usr,z
51768,usr,z
51347,usr,z
51289,usr,z
36693,usr,z
50828,usr,z
52162,usr,z
5741,usr,z
22093,usr,z
25517,usr,z
52751,usr,z
52583,usr,z
52936,usr,z
52954,usr,z
50474,usr,z
36018,usr,z
52456,usr,z
28468,usr,z
20862,usr,z
6954,usr,z
51196,usr,z
52975,usr,z
21789,usr,z
51720,usr,z
50931,usr,z
25468,usr,z
25591,usr,z
37484,usr,z
7496,usr,z
52699,usr,a
38789,usr,z
44438,usr,z
51249,usr,z
52957,usr,z
52581,usr,z
52881,usr,z
22214,usr,z
50549,usr,z
25803,usr,z
50516,usr,z
52667,usr,z
51248,usr,z
50991,usr,z
10718,usr,z
52878,usr,z
27765,usr,z
8365,usr,z
38776,sys,z
4245,usr,z
50039,usr,z
28032,sys,z
32462,usr,z
10481,usr,z
52709,usr,z
908,usr,z
51640,usr,z
50410,usr,z
48736,usr,z
24792,usr,z
51310,usr,z
14108,usr,z
44823,usr,z
51573,usr,z
50655,usr,z
51746,usr,z
17614,usr,t
50610,usr,z
11716,usr,z
51870,usr,z
451,sys,z
51633,usr,z
36766,usr,z
50366,usr,z
52125,usr,z
22329,usr,z
51214,usr,z
51395,usr,z
51074,usr,z
52547,usr,z
51899,usr,z
37403,usr,z
50988,usr,z
50875,usr,z
52749,usr,z
50939,usr,z
50462,usr,z
44468,usr,z
38181,usr,z
52579,usr,z
50694,usr,z
14634,usr,o
50612,usr,t
22467,usr,z
52536,usr,z
50579,usr,z
33918,usr,z
50421,usr,z
6190,usr,z
22747,usr,z
50804,usr,z
52391,usr,z
51703,usr,z
15003,usr,z
52752,usr,z
52083,usr,z
30205,sys,z
50492,usr,z
29387,usr,z
51618,usr,z
9801,usr,z
51772,usr,z
50508,usr,z
19252,usr,z
51595,usr,z
32736,usr,z
51793,usr,z
36373,usr,z
40661,usr,z
51167,usr,z
40622,usr,z
25025,usr,z
52478,usr,z
34921,usr,z
52332,usr,z
51250,usr,z
51723,usr,z
9894,usr,z
52841,sys,z
51794,usr,z
23313,usr,z
15770,usr,z
52035,usr,z
33845,usr,t
28424,usr,z
34992,usr,z
50917,usr,z
50915,usr,z
43261,usr,z
34671,sys,z
44249,usr,z
52114,usr,z
21273,usr,z
50654,usr,z
4005,usr,z
52302,usr,z
27744,usr,z
27215,usr,z
52389,usr,z
38793,usr,z
50505,usr,z
43628,usr,z
51545,usr,z
22070,usr,z
51125,usr,z
50818,usr,z
52119,usr,z
51924,usr,z
37572,usr,z
50468,usr,z
51922,usr,z
52533,usr,z
50673,usr,z
52877,usr,z
29293,usr,z
52851,usr,z
7739,usr,z
13208,usr,z
51867,usr,z
26469,usr,t
51111,usr,z
37003,usr,z
44975,usr,z
51456,usr,z
49752,usr,z
44730,usr,z
52031,usr,z
52005,usr,z
28476,sys,z
50649,usr,z
51530,usr,z
23613,usr,z
27832,usr,z
51207,usr,z
45534,usr,z
52658,usr,z
51317,usr,z
52832,usr,z
52979,usr,z
52294,usr,z
51830,usr,z
24307,usr,z
42834,usr,z
50717,usr,z
52291,usr,z
13734,usr,z
50949,usr,z
16809,sys,z
22294,usr,z
12158,usr,z
26674,usr,z
3777,usr,z
40842,usr,z
23685,usr,z
51908,usr,z
51366,usr,z
23595,usr,z
51709,usr,z
21509,usr,z
38235,usr,z
52876,usr,z
51292,usr,z
17191,usr,z
52782,usr,z
51136,usr,z
51958,usr,z
16882,usr,z
52501,usr,z
21634,usr,j
51458,usr,z
50614,usr,z
50633,usr,z
50511,usr,z
50423,usr,z
52686,usr,z
28516,sys,z
51349,usr,z
52516,usr,z
4884,usr,z
23926,sys,z
51792,usr,z
37182,usr,z
17975,usr,z
28157,usr,z
51204,usr,z
51605,usr,z
16720,usr,z
12326,usr,z
50821,usr,z
50992,usr,z
52130,usr,z
51836,usr,z
52350,usr,z
51093,usr,z
50707,usr,z
45455,usr,z
52812,usr,z
51973,usr,z
28322,usr,z
12697,usr,z
41103,usr,z
51666,usr,z
40222,usr,z
18363,usr,z
38969,usr,z
27378,sys,z
52863,usr,z
16501,usr,z
14603,usr,z
26070,usr,z
52339,usr,z
51950,usr,z
31292,usr,z
52732,usr,z
50453,usr,z
40015,usr,z
24725,usr,z
31651,usr,z
50900,usr,z
16920,usr,z
52241,usr,z
48109,usr,z
24748,sys,z
37519,usr,z
52466,usr,z
11238,usr,z
23968,usr,z
21457,usr,t
51004,usr,z
52638,usr,z
28109,usr,z
51701,usr,z
51625,usr,z
50793,usr,z
17305,usr,z
8069,usr,z
46407,usr,z
52037,usr,z
32291,usr,z
32608,usr,z
50639,usr,z
51132,usr,z
52679,sys,z
52208,usr,z
51304,usr,z
51309,usr,z
50565,usr,z
52955,usr,z
52765,usr,z
29483,usr,z
52113,usr,z
16564,usr,z
43510,usr,z
51790,usr,z
51044,usr,z
51647,usr,z
51393,usr,z
6925,usr,z
52837,usr,z
43966,usr,z
8914,usr,z
51286,usr,z
51417,usr,z
32401,usr,z
52805,usr,z
32615,usr,z
37461,usr,z
51700,usr,z
52411,usr,z
51205,usr,z
52797,usr,z
13924,usr,z
51444,usr,z
44091,usr,z
44097,usr,z
52041,usr,z
2944,usr,c
42167,usr,z
51367,usr,z
6249,usr,z
38346,usr,z
50458,usr,z
51246,usr,z
10394,usr,z
40314,usr,z
52464,usr,z
52228,usr,z
42348,usr,z
51632,usr,z
51944,usr,z
51954,usr,z
3240,usr,z
51480,usr,z
4699,sys,z
52807,usr,z
50470,usr,z
50542,usr,z
3767,usr,z
50846,usr,z
48332,usr,z
29859,usr,z
25474,usr,z
50451,usr,z
50715,usr,z
52242,usr,z
52098,usr,z
50501,sys,z
51148,usr,z
50995,usr,z
50566,usr,z
51089,usr,z
10454,usr,z
42106,usr,z
50819,usr,z
51415,usr,z
52403,usr,z
52194,usr,z
51522,usr,z
51788,usr,z
49213,usr,z
51847,usr,z
51572,usr,z
5819,usr,z
21520,usr,z
51652,usr,z
26904,usr,z
5752,usr,z
51569,usr,z
50899,usr,z
33477,sys,z
51039,usr,z
11309,usr,z
50537,usr,z
51174,usr,z
51564,usr,z
18642,usr,z
8008,usr,z
50616,usr,z
48896,usr,z
43836,usr,z
52785,usr,z
52473,usr,z
51030,usr,z
49157,usr,z
52901,usr,z
31444,usr,z
23623,usr,z
51114,usr,z
20444,usr,z
19470,usr,z
50955,usr,z
52816,usr,z
50817,usr,z
9052,sys,z
43302,usr,z
50541,usr,z
22411,usr,j
51147,usr,z
52209,usr,z
51823,usr,z
18101,usr,e
50679,usr,z
27869,usr,t
50987,usr,z
52656,usr,z
41135,sys,z
42253,usr,z
51519,usr,z
50905,usr,z
44897,usr,z
51303,usr,z
52215,usr,z
52989,usr,z
51098,usr,z
51938,usr,z
50491,usr,z
50839,usr,z
38107,usr,z
51134,usr,z
27880,usr,z
26605,usr,z
51810,usr,z
52880,usr,z
39778,usr,z
51827,usr,z
51146,usr,z
21714,usr,z
34029,usr,z
52627,usr,z
52825,usr,z
51803,usr,z
50608,usr,z
52268,usr,z
51769,usr,z
37338,usr,z
9591,usr,z
52107,usr,z
52671,usr,z
50571,usr,z
11386,usr,z
50496,usr,z
31524,usr,z
52278,usr,z
50638,usr,z
51306,usr,z
50669,usr,z
5331,usr,z
51009,usr,z
32941,usr,z
51510,usr,z
20783,usr,z
18901,usr,z
7954,usr,m
52858,usr,z
50771,usr,z
39288,usr,z
51533,usr,z
43388,usr,z
13559,usr,z
49237,usr,z
50748,usr,z
40021,usr,z
31542,usr,z
50476,sys,z
16959,usr,z
3662,usr,a
51028,usr,z
50594,usr,z
51117,usr,z
52178,usr,z
23468,usr,z
52556,usr,z
52593,usr,z
52791,usr,z
52802,usr,z
52774,usr,z
52861,usr,z
52545,usr,z
51445,usr,z
50500,usr,z
51741,usr,z
51853,usr,z
23467,usr,z
29234,usr,z
52950,usr,z
51025,usr,z
52822,usr,z
51192,usr,z
42124,usr,z
52026,usr,z
52892,usr,z
51565,usr,z
52387,usr,z
52479,usr,z
1335,usr,z
50552,usr,z
51948,usr,z
50720,usr,z
2754,usr,z
22945,usr,z
52826,usr,z
7581,usr,z
10954,sys,z
4759,usr,z
1791,usr,z
52123,usr,z
17249,usr,z
15439,usr,z
12777,usr,z
51872,usr,z
52142,usr,z
48590,usr,z
52522,usr,z
50879,usr,z
52285,usr,z
52027,usr,z
52103,usr,z
51909,usr,z
6001,usr,t
52598,usr,z
52939,usr,z
50475,usr,z
50744,usr,z
51517,usr,z
51995,usr,z
52821,usr,z
51470,usr,z
52480,usr,z
50659,usr,z
51799,usr,z
23735,usr,z
6546,usr,z
9545,usr,t
23717,usr,z
3118,usr,z
42545,usr,z
52856,usr,z
31804,usr,z
4410,usr,z
52652,sys,z
51476,sys,z
50587,sys,z
50716,usr,z
52074,usr,z
51906,usr,z
51873,usr,z
52070,usr,z
52077,usr,z
15190,usr,z
37984,usr,z
52951,usr,z
52570,usr,z
43779,usr,z
39228,usr,z
52434,usr,z
52170,usr,z
8011,sys,z
9958,usr,z
21250,usr,z
15293,usr,z
52396,usr,z
19300,usr,z
36272,usr,z
52373,usr,z
29207,usr,z
51157,usr,z
52647,usr,z
51892,usr,z
52244,usr,z
21295,usr,z
52693,usr,z
51583,usr,z
52025,usr,z
43698,usr,z
50445,usr,z
52787,usr,z
51974,usr,z
52096,usr,z
29343,usr,z
52210,usr,z
52554,usr,z
7991,usr,z
52539,usr,z
51738,usr,z
52965,usr,z
52641,usr,z
51541,usr,z
52250,usr,z
51252,usr,z
28774,usr,z
52862,usr,z
47804,usr,z
51308,usr,z
41586,usr,z
52156,usr,z
18100,usr,z
7632,usr,z
11480,usr,z
52681,usr,z
28946,usr,z
50509,usr,z
52907,usr,z
50664,usr,z
51558,usr,z
2351,usr,z
51663,usr,z
23345,usr,z
50479,usr,z
51981,usr,z
23863,usr,t
52453,usr,z
51397,usr,z
11997,usr,z
49073,usr,z
50832,usr,z
23242,usr,z
52255,usr,z
22772,usr,z
51140,usr,z
52850,usr,z
31578,usr,z
52824,usr,z
22798,usr,z
51077,usr,z
52486,sys,z
52213,usr,z
31289,usr,z
52328,usr,z
36518,usr,z
14048,usr,z
52582,usr,z
50797,usr,z
38819,usr,h
51017,usr,z
50416,usr,z
4992,usr,z
52275,usr,z
50668,usr,z
50477,usr,z
50703,usr,z
52326,usr,z
50827,usr,z
35045,usr,z
51407,usr,z
52925,usr,z
50393,usr,z
51029,usr,z
29297,usr,z
50713,usr,z
52565,usr,z
43431,usr,z
51339,usr,z
39963,usr,z
51161,usr,z
50455,usr,z
51158,usr,z
52597,sys,z
29991,usr,z
51567,usr,z
48817,usr,z
51277,usr,z
39003,usr,z
52548,usr,z
7459,usr,z
2886,usr,z
20859,usr,z
50473,usr,z
50456,usr,z
50722,usr,z
48630,usr,z
7275,usr,z
50940,usr,z
8654,usr,z
24626,usr,z
50888,usr,z
33674,usr,z
51680,usr,z
52553,usr,z
51432,usr,z
51230,usr,z
52629,sys,z
21337,usr,z
15512,usr,z
36901,usr,z
9349,usr,z
52576,usr,z
50607,usr,z
50844,usr,z
36045,usr,z
50746,usr,z
52186,usr,z
2740,usr,z
50803,usr,z
46596,usr,z
22927,usr,z
34477,usr,z
51097,usr,z
50760,usr,z
1792,usr,z
2593,usr,z
3818,usr,z
50719,usr,z
34023,sys,z
52421,usr,z
51449,usr,z
19644,usr,z
51616,usr,z
50852,usr,z
48028,usr,z
33286,usr,z
38736,usr,z
49967,usr,z
52161,usr,z
524,usr,z
48164,usr,z
48830,usr,z
51544,usr,z
47280,usr,z
52384,usr,z
52224,usr,z
50483,usr,z
43909,usr,z
50606,usr,z
27889,usr,z
29734,usr,z
16245,usr,z
51568,usr,z
9431,usr,z
39175,sys,z
44697,usr,z
37766,usr,z
10066,sys,z
50578,usr,z
44183,usr,z
50586,usr,z
52496,usr,z
52865,usr,z
50976,usr,z
14007,usr,z
51153,usr,z
50693,usr,z
51268,usr,z
52529,usr,z
44236,usr,z
52875,usr,z
52320,usr,z
37490,usr,z
18768,usr,z
35605,usr,z
21286,usr,z
50849,usr,z
46910,usr,z
50925,usr,z
32306,usr,z
5345,usr,z
47582,usr,p
52308,usr,z
51113,usr,z
50648,usr,z
50637,usr,z
52870,usr,z
52398,usr,z
51141,usr,z
51637,usr,z
12313,usr,z
52324,usr,z
33449,usr,z
50417,usr,z
37923,usr,z
52986,usr,z
51052,usr,z
51523,usr,z
30240,usr,z
19574,usr,z
24364,usr,z
50937,usr,z
51811,sys,z
8373,usr,z
51978,usr,z
18954,usr,z
26947,sys,z
23149,usr,z
41651,usr,z
9500,usr,t
12966,usr,z
50667,usr,z
51934,usr,z
50775,usr,z
26678,usr,z
51086,usr,z
50916,usr,z
43528,sys,z
51216,usr,z
51982,usr,z
19686,usr,z
50569,sys,z
7153,sys,z
20844,usr,z
52775,usr,z
51912,usr,z
26905,usr,z
52050,usr,z
52288,usr,z
52329,usr,z
52404,usr,z
51659,usr,z
33026,usr,z
5798,usr,z
52357,usr,z
52551,usr,z
52075,usr,z
13944,usr,z
51266,usr,z
51191,usr,z
30775,usr,z
43548,usr,z
52578,usr,z
37777,usr,z
32014,usr,z
35837,usr,z
40266,usr,z
7913,usr,t
9588,usr,z
52789,usr,z
51653,usr,z
52248,usr,z
52610,usr,z
26424,usr,z
52196,usr,z
52512,usr,z
18109,usr,z
51390,usr,z
52240,usr,z
51808,usr,z
22335,usr,z
51547,usr,z
52029,usr,z
51082,usr,z
52122,usr,z
51762,usr,z
50532,usr,z
51440,usr,z
51261,usr,z
51462,usr,z
52688,usr,z
51871,usr,z
52153,usr,z
38837,sys,z
12606,usr,z
51208,usr,z
52908,usr,z
51952,usr,z
51119,usr,z
50840,usr,z
51254,usr,z
51636,usr,z
51711,usr,z
51135,usr,z
50755,usr,z
50798,usr,z
26824,usr,z
51399,usr,z
52461,usr,z
51878,usr,z
13549,usr,z
40493,usr,z
29619,usr,z
50627,usr,z
30815,sys,z
51436,usr,z
39820,usr,z
51681,usr,z
35404,usr,z
38217,usr,z
50921,usr,z
44375,usr,z
50958,usr,z
15795,usr,j
50953,usr,z
50391,usr,z
51661,usr,z
52879,usr,z
44620,usr,z
6692,usr,z
50731,usr,z
52231,usr,z
51731,usr,z
51321,usr,z
50856,usr,z
10339,usr,z
52566,usr,z
52817,usr,z
52459,usr,z
43530,usr,z
4839,usr,z
51674,usr,z
51975,sys,z
5577,usr,z
26993,usr,z
52297,usr,z
50857,usr,z
51903,usr,z
17313,usr,z
51293,usr,z
51809,usr,z
29512,usr,z
52719,usr,z
50439,usr,z
52311,usr,z
50914,usr,z
51508,usr,z
52327,usr,z
28151,usr,z
2213,usr,z
38681,usr,z
11023,usr,z
51747,usr,z
40761,usr,z
52915,usr,z
51236,usr,z
51499,usr,z
50635,usr,z
24607,usr,z
52092,usr,z
37071,usr,z
10184,sys,g
10792,usr,z
30972,usr,z
6104,usr,z
52587,usr,z
42575,usr,z
52147,usr,z
51224,usr,z
16585,usr,z
50963,usr,z
18560,usr,z
51362,usr,z
52450,usr,z
6406,usr,z
51504,usr,z
52770,usr,z
52920,usr,z
51865,usr,z
27554,usr,z
48644,usr,z
51222,usr,z
20698,usr,z
3423,usr,z
50774,usr,z
52315,usr,z
50485,usr,z
51178,usr,z
4484,usr,z
14275,usr,z
50419,usr,z
16604,sys,z
51697,usr,z
28438,usr,z
49659,usr,z
52150,usr,z
51689,usr,z
20709,usr,z
50399,usr,z
50384,sys,z
46591,usr,z
52844,usr,z
38762,usr,z
51613,usr,z
51524,usr,z
50815,usr,z
5036,usr,z
50733,usr,z
51322,usr,z
17245,usr,z
51194,usr,z
50708,usr,z
51603,usr,z
52143,usr,z
10196,usr,t
51902,usr,z
11439,usr,z
30244,usr,z
28741,usr,z
29765,usr,z
53033,usr,z
40160,usr,z
53031,usr,z
6632,usr,z
53127,usr,z
